gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0040691,Jaxson Dart,QB,NYG,jakelotwin,0,0,0,12508,2026-09-22T22:24:22Z,23.4,1,Out,ACT,25.0,2025,2.0,5.660714285714286,0.0,5.660714285714286,0.6291071428571429,14.588928571428571,-11.0,-0.88,current,75% current / 25% prior,15.933333333333332,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.8,0.0,2.8,TEN,39.5,1,23.0,0.955,,50% projection,1.0,1.0,0.0,Low,OUT,"2.8 exp opps (proj 0, recent 6) · QB1 · vs TEN (DvP 23, -5%) · Low confidence · OUT",1.0,10.0,13.0,7.3,0.971,26.9,20.1
00-0034869,Sam Darnold,QB,SEA,jakelotwin,0,0,0,4943,2026-09-22T22:24:22Z,29.3,8,Out,ACT,3.0,2018,1.0,0.5147058823529411,0.0,0.5147058823529411,0.3154411764705883,3.852058823529412,0.0,0.0,current,75% current / 25% prior,5.473333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,0.1,0.0,0.1,WAS,40.5,0,2.0,1.112,,75% projection,1.0,1.0,0.0,Low,OUT,"0.1 exp opps (proj 0, recent 1) · QB1 · vs WAS (DvP 2, +11%) · Low confidence · OUT",1.0,4.0,17.0,2.1,0.962,25.3,13.7
00-0039917,Michael Penix Jr.,QB,ATL,njmoses,0,0,0,11559,2026-09-22T22:24:22Z,26.4,2,Out,ACT,8.0,2024,0.0,2.3333333333333335,0.0,2.3333333333333335,0.9322222222222223,13.364444444444445,-0.366667,-0.017667,prior,prior season only,13.873333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,29.34,201.62,0.93,0.5,2.75,8.53,0.09,,,,,12.51,12.51,12.51,2.75,0.102,,12.68,1.0,2.8,0.0,2.8,GB,43.5,0,17.0,1.0,,projection only,1.0,1.0,0.0,Low,OUT,"2.8 exp opps (proj 3, recent 2) · QB1 · vs GB (DvP 17, +0%) · Low confidence · OUT",1.0,3.0,9.0,2.3,0.932,23.0,12.2
00-0041568,Ty Simpson,QB,LA,njmoses,0,0,0,13275,2026-09-22T22:24:22Z,23.8,0,Out,ACT,13.0,2026,,,,,,,,,,,,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,DEN,45.5,0,24.0,0.948,,projection only,3.0,3.0,0.0,Low,OUT,"0.0 exp opps (proj 0) · QB3 · vs DEN (DvP 24, -5%) · Low confidence · OUT",,,,,,,
00-0036212,Tua Tagovailoa,QB,ATL,njmoses,0,0,0,6768,2026-09-22T22:24:22Z,28.6,6,Out,ACT,5.0,2020,0.0,1.4285714285714286,0.0,1.4285714285714286,0.9542857142857143,11.478571428571428,0.021978,0.003209,prior,prior season only,10.659999999999998,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,GB,43.5,0,17.0,1.0,,projection only,2.0,2.0,0.0,Low,OUT,"0.0 exp opps (proj 0, recent 1) · QB2 · vs GB (DvP 17, +0%) · Low confidence · OUT",1.0,2.0,14.0,1.4,0.954,22.4,11.2
00-0038134,Kenneth Walker III,RB,KC,jakelotwin,1,0,0,8151,2026-09-22T22:24:22Z,25.9,4,,ACT,41.0,2022,2.0,27.404411764705884,6.529411764705882,20.875,0.6797058823529412,24.534558823529416,5.0,0.14,current,75% current / 25% prior,26.400000000000002,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,17.6,87.83,0.61,4.1,3.63,30.28,0.19,20.13,18.32,16.51,21.700000000000003,0.65,0.135,20.24,0.5,24.6,5.3,19.2,MIA,46.5,0,3.0,1.105,25.8,50% projection,1.0,1.0,0.79,High,,"24.6 exp opps (proj 22, recent 27) · RB1 · 65% of team carries · vs MIA (DvP 3, +10%) · High confidence",0.64,27.667,17.0,17.4,0.516,26.1,10.4
00-0039139,Jahmyr Gibbs,RB,DET,Taylor894,1,0,0,9221,2026-09-22T22:24:22Z,24.5,3,,ACT,12.0,2023,2.0,26.705882352941178,6.257352941176471,20.448529411764707,0.7562499999999999,26.73308823529412,-10.0,0.09,current,75% current / 25% prior,26.400000000000002,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,19.65,96.78,0.64,5.18,4.36,30.68,0.25,22.39,20.21,18.03,24.83,0.74,0.163,22.45,0.5,25.8,5.7,20.0,NYJ,47.5,1,29.0,0.91,22.2,50% projection,1.0,1.0,0.93,High,,"25.8 exp opps (proj 25, recent 27) · RB1 · 74% of team carries · vs NYJ (DvP 29, -9%) · High confidence",0.787,27.333,19.0,20.8,0.682,39.1,20.3
00-0032764,Derrick Henry,RB,BAL,jakelotwin,1,0,0,3198,2026-09-22T22:24:22Z,32.7,10,,ACT,45.0,2016,2.0,21.323529411764707,1.8088235294117647,19.514705882352942,0.5375735294117647,23.985294117647058,-6.0,-0.01,current,75% current / 25% prior,23.2,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,15.96,94.58,0.8,1.76,1.47,14.7,0.07,17.56,16.82,16.08,17.720000000000002,0.565,0.064,17.62,0.5,19.5,1.8,17.7,DAL,52.5,0,8.0,1.068,21.8,50% projection,1.0,1.0,0.83,High,,"19.5 exp opps (proj 18, recent 21) · RB1 · 56% of team carries · vs DAL (DvP 8, +7%) · High confidence",0.63,27.333,17.0,20.6,0.564,32.4,16.0
00-0038542,Bijan Robinson,RB,ATL,mastuhbruce,1,0,0,9509,2026-09-22T22:24:22Z,24.6,3,,ACT,8.0,2023,2.0,24.860294117647058,6.764705882352941,18.095588235294116,0.6754411764705882,21.352941176470587,-11.0,-0.26,current,75% current / 25% prior,16.566666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,18.22,84.77,0.37,5.12,4.17,32.7,0.2,19.26,17.17,15.08,23.34,0.677,0.185,19.34,0.5,24.1,5.9,18.2,GB,43.5,0,11.0,1.045,18.8,50% projection,1.0,1.0,0.94,High,,"24.1 exp opps (proj 23, recent 25) · RB1 · 68% of team carries · vs GB (DvP 11, +4%) · High confidence",0.89,29.0,19.0,23.2,0.767,33.4,21.8
00-0040122,Ashton Jeanty,RB,LV,tmag85,1,0,0,12527,2026-09-22T22:24:22Z,22.8,1,,ACT,6.0,2025,2.0,26.360294117647058,5.948529411764706,20.41176470588235,0.7759558823529412,19.729411764705883,-1.0,0.07,current,75% current / 25% prior,19.133333333333336,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.5,53.94,0.18,4.67,3.72,20.83,0.28,13.88,12.02,10.16,21.17,0.7,0.154,13.96,0.5,23.8,5.3,18.5,NO,43.5,0,6.0,1.082,17.9,50% projection,1.0,1.0,0.8,High,,"23.8 exp opps (proj 21, recent 26) · RB1 · 70% of team carries · vs NO (DvP 6, +8%) · High confidence",0.903,29.333,19.0,20.8,0.778,34.0,12.1
00-0038120,Breece Hall,RB,NYJ,MrMasculinity,1,0,0,8155,2026-09-22T22:24:22Z,25.3,4,,ACT,36.0,2022,2.0,21.421875,3.375,18.046875,0.6221875,15.9946875,-3.0,0.07,current,75% current / 25% prior,19.633333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,13.63,65.24,0.36,3.39,2.93,23.07,0.1,14.45,12.99,11.52,17.02,0.562,0.114,14.52,0.5,19.2,3.4,15.8,DET,47.5,0,12.0,1.038,17.7,50% projection,1.0,1.0,0.79,High,,"19.2 exp opps (proj 17, recent 21) · RB1 · 56% of team carries · vs DET (DvP 12, +4%) · High confidence",0.783,20.667,18.0,18.7,0.641,22.1,14.1
00-0036223,Jonathan Taylor,RB,IND,njmoses,1,0,0,6813,2026-09-22T22:24:22Z,27.7,6,,ACT,41.0,2020,2.0,24.683823529411764,3.8088235294117645,20.875,0.8927205882352942,25.690441176470586,5.0,0.05,current,75% current / 25% prior,20.066666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,21.04,83.98,0.77,3.56,2.91,20.39,0.09,18.47,17.01,15.56,24.599999999999998,0.769,0.133,18.51,0.5,24.6,3.7,21.0,HOU,43.5,1,31.0,0.895,17.3,50% projection,1.0,1.0,1.0,High,,"24.6 exp opps (proj 25, recent 25) · RB1 · 77% of team carries · vs HOU (DvP 31, -10%) · High confidence",0.93,26.667,19.0,22.6,0.835,35.7,17.4
00-0038597,Chase Brown,RB,CIN,tmag85,1,0,0,9224,2026-09-22T22:24:22Z,26.5,3,,ACT,163.0,2023,2.0,22.330882352941178,5.419117647058823,16.91176470588235,0.6989705882352941,15.405882352941177,3.0,-0.02,current,75% current / 25% prior,16.333333333333332,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,15.41,59.29,0.31,4.69,4.06,23.24,0.23,15.5,13.47,11.44,20.1,0.633,0.141,15.55,0.5,21.2,5.1,16.2,PIT,42.5,0,9.0,1.06,16.9,50% projection,1.0,1.0,0.9,High,,"21.2 exp opps (proj 20, recent 22) · RB1 · 63% of team carries · vs PIT (DvP 9, +6%) · High confidence",0.89,24.667,19.0,19.3,0.671,26.6,17.0
00-0033280,Christian McCaffrey,RB,SF,mastuhbruce,1,0,0,4034,2026-09-22T22:24:22Z,30.3,9,,ACT,8.0,2017,2.0,18.470588235294116,6.397058823529411,12.073529411764707,0.6090441176470588,19.7764705882353,-4.0,-0.03,current,75% current / 25% prior,16.033333333333335,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.22,78.17,0.5,5.19,4.43,32.08,0.28,20.1,17.88,15.66,21.41,0.562,0.182,20.13,0.5,19.9,5.8,14.1,ARI,47.5,1,28.0,0.918,16.6,50% projection,1.0,1.0,0.86,High,,"19.9 exp opps (proj 21, recent 18) · RB1 · 56% of team carries · vs ARI (DvP 28, -8%) · High confidence",0.887,30.333,19.0,24.8,0.8,35.3,24.0
00-0040666,Omarion Hampton,RB,LAC,Taylor894,1,0,0,12507,2026-09-22T22:24:22Z,23.5,1,,ACT,22.0,2025,2.0,18.291666666666668,1.7222222222222223,16.569444444444443,0.6123611111111111,13.444444444444445,13.0,0.05,current,75% current / 25% prior,15.266666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,13.79,66.28,0.52,2.6,2.33,12.29,0.06,13.61,12.45,11.29,16.39,0.537,0.086,13.67,0.5,17.3,2.2,15.2,BUF,50.5,0,4.0,1.098,15.9,50% projection,1.0,1.0,0.9,High,,"17.3 exp opps (proj 16, recent 18) · RB1 · 54% of team carries · vs BUF (DvP 4, +10%) · High confidence",0.767,20.333,9.0,18.3,0.694,24.9,14.7
00-0035685,David Montgomery,RB,HOU,NegativeSquash,1,0,0,5892,2026-09-22T22:24:22Z,29.3,7,,ACT,73.0,2019,2.0,14.375,2.301470588235294,12.073529411764707,0.47139705882352945,14.94220588235294,-15.0,0.03,current,75% current / 25% prior,13.266666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,15.7,54.26,0.75,2.3,2.09,16.3,0.08,14.1,13.06,12.01,18.0,0.572,0.073,14.13,0.5,16.2,2.3,13.9,IND,43.5,0,2.0,1.112,15.2,50% projection,1.0,1.0,0.8,High,,"16.2 exp opps (proj 18, recent 14) · RB1 · 57% of team carries · vs IND (DvP 2, +11%) · High confidence",0.477,15.667,6.0,15.2,0.49,20.4,8.3
00-0036997,Javonte Williams,RB,DAL,NegativeSquash,1,0,0,7588,2026-09-22T22:24:22Z,26.4,5,,ACT,35.0,2021,2.0,17.109375,4.171875,12.9375,0.73875,15.868750000000002,-1.0,0.09,current,75% current / 25% prior,14.533333333333331,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.49,60.82,0.68,3.29,2.74,15.99,0.09,15.0,13.63,12.26,19.779999999999998,0.668,0.094,15.04,0.5,18.4,3.7,14.7,BAL,52.5,1,15.0,1.015,15.0,50% projection,1.0,1.0,0.86,High,,"18.4 exp opps (proj 20, recent 17) · RB1 · 67% of team carries · vs BAL (DvP 15, +1%) · High confidence",0.81,22.0,16.0,19.1,0.749,24.4,14.9
00-0037840,Kyren Williams,RB,LA,ohsobenji,1,0,0,8150,2026-09-22T22:24:22Z,26.1,4,,ACT,164.0,2022,2.0,15.044117647058822,2.610294117647059,12.433823529411764,0.616985294117647,15.57205882352941,-0.0,-0.09,current,75% current / 25% prior,14.1,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,14.55,64.31,0.52,2.63,1.94,11.47,0.07,13.04,12.07,11.1,17.18,0.529,0.079,13.06,0.5,16.1,2.6,13.5,DEN,45.5,0,5.0,1.09,14.8,50% projection,1.0,1.0,0.88,High,,"16.1 exp opps (proj 17, recent 15) · RB1 · 53% of team carries · vs DEN (DvP 5, +9%) · High confidence",0.783,21.333,19.0,17.7,0.674,21.9,15.7
00-0036275,D'Andre Swift,RB,CHI,MrMasculinity,1,0,0,6790,2026-09-22T22:24:22Z,27.7,6,,ACT,35.0,2020,2.0,19.234375,3.0,16.234375,0.6134375,20.559374999999996,2.0,0.11,current,75% current / 25% prior,17.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,13.31,56.41,0.5,2.67,2.11,13.39,0.04,12.3,11.25,10.19,15.98,0.467,0.089,12.33,0.5,17.6,2.8,14.8,PHI,41.5,1,19.0,0.985,14.8,50% projection,1.0,1.0,0.83,High,,"17.6 exp opps (proj 16, recent 19) · RB1 · 47% of team carries · vs PHI (DvP 19, -2%) · High confidence",0.663,19.0,18.0,17.3,0.584,24.2,14.4
00-0039040,De'Von Achane,RB,MIA,jakelotwin,1,0,0,9226,2026-09-22T22:24:22Z,24.9,3,,ACT,84.0,2023,2.0,20.796875,5.453125,15.34375,0.7959375000000001,13.631249999999998,10.0,-0.1,current,75% current / 25% prior,12.366666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,14.22,67.73,0.28,4.37,3.89,26.73,0.14,15.8,13.85,11.9,18.59,0.559,0.19,15.86,0.5,19.7,4.9,14.8,KC,46.5,1,18.0,0.992,14.0,50% projection,1.0,1.0,0.89,High,,"19.7 exp opps (proj 19, recent 21) · RB1 · 56% of team carries · vs KC (DvP 18, -1%) · High confidence",0.867,26.0,17.0,21.0,0.785,28.2,17.3
00-0036875,Rhamondre Stevenson,RB,NE,Taylor894,1,0,0,7611,2026-09-22T22:24:22Z,28.6,5,,ACT,120.0,2021,2.0,14.982142857142858,3.6607142857142856,11.321428571428571,0.6021428571428571,9.980357142857144,-16.0,-0.49,current,75% current / 25% prior,18.466666666666665,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,7.7,37.02,0.24,2.95,2.57,19.24,0.1,10.22,8.94,7.65,10.65,0.288,0.098,10.24,0.5,12.8,3.3,9.5,JAX,45.5,0,22.0,0.962,13.8,50% projection,1.0,1.0,0.71,High,,"12.8 exp opps (proj 11, recent 15) · RB1 · 29% of team carries · vs JAX (DvP 22, -4%) · High confidence",0.737,16.667,13.0,13.5,0.653,24.2,10.8
00-0036555,Chuba Hubbard,RB,CAR,ohsobenji,1,0,0,7594,2026-09-22T22:24:22Z,27.3,5,,ACT,126.0,2021,2.0,13.008333333333333,2.525,10.483333333333334,0.6245,16.3775,1.0,-0.06,current,75% current / 25% prior,13.933333333333332,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.32,67.26,0.4,2.73,2.33,14.06,0.14,13.65,12.48,11.32,19.05,0.609,0.093,13.7,0.5,16.0,2.6,13.4,CLE,42.5,0,20.0,0.978,13.5,50% projection,1.0,1.0,0.68,Med,,"16.0 exp opps (proj 19, recent 13) · RB1 · 61% of team carries · vs CLE (DvP 20, -2%) · Med confidence",0.677,19.0,12.0,14.1,0.573,19.4,8.3
00-0037248,James Cook,RB,BUF,ohsobenji,1,0,0,8138,2026-09-22T22:24:22Z,27.0,4,,ACT,63.0,2022,2.0,20.50735294117647,3.213235294117647,17.294117647058822,0.6904411764705882,15.994117647058822,7.0,0.02,current,75% current / 25% prior,11.433333333333332,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,15.73,77.26,0.64,2.9,2.15,16.85,0.14,16.19,15.11,14.04,18.63,0.539,0.094,16.24,0.5,19.6,3.1,16.5,LAC,50.5,1,24.0,0.948,13.1,50% projection,1.0,1.0,0.91,High,,"19.6 exp opps (proj 19, recent 21) · RB1 · 54% of team carries · vs LAC (DvP 24, -5%) · High confidence",0.707,26.667,18.0,21.6,0.619,29.4,20.7
00-0040715,Cam Skattebo,RB,NYG,mastuhbruce,1,0,0,12481,2026-09-22T22:24:22Z,24.6,1,,ACT,105.0,2025,2.0,16.90625,2.5,14.40625,0.580625,12.840625000000001,-2.0,-0.02,current,75% current / 25% prior,11.200000000000001,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,15.42,65.69,0.52,2.31,1.84,17.73,0.08,13.74,12.81,11.89,17.73,0.493,0.08,13.78,0.5,17.3,2.4,14.9,TEN,39.5,1,13.0,1.03,12.9,50% projection,1.0,1.0,0.95,High,,"17.3 exp opps (proj 18, recent 17) · RB1 · 49% of team carries · vs TEN (DvP 13, +3%) · High confidence",0.713,23.333,8.0,19.8,0.631,24.8,14.0
00-0039361,Bucky Irving,RB,TB,ohsobenji,1,0,0,11584,2026-09-22T22:24:22Z,24.1,2,,ACT,125.0,2024,2.0,18.7,5.0,13.7,0.67525,15.95,6.0,0.17,current,75% current / 25% prior,14.700000000000001,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.34,55.87,0.16,4.06,3.44,24.44,0.11,12.99,11.27,9.55,20.4,0.583,0.132,13.09,0.5,19.5,4.5,15.0,MIN,42.5,1,30.0,0.902,12.5,50% projection,1.0,1.0,0.92,High,,"19.5 exp opps (proj 20, recent 19) · RB1 · 58% of team carries · vs MIN (DvP 30, -10%) · High confidence",0.737,24.0,12.0,20.3,0.629,20.1,14.2
00-0033293,Aaron Jones,RB,MIN,njmoses,1,0,0,4199,2026-09-22T22:24:22Z,31.8,9,Questionable,ACT,182.0,2017,2.0,17.104166666666668,1.2291666666666665,15.875,0.6139583333333334,10.160416666666666,10.0,0.35,current,75% current / 25% prior,12.6,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.11,60.31,0.36,2.62,2.21,14.84,0.1,12.44,11.34,10.23,18.73,0.581,0.09,12.49,0.5,17.9,1.9,16.0,TB,42.5,0,17.0,1.0,12.5,50% projection,1.0,1.0,0.64,Med,QUESTIONABLE,"17.9 exp opps (proj 19, recent 17) · RB1 · 58% of team carries · vs TB (DvP 17, +0%) · Med confidence · QUESTIONABLE",0.68,20.333,13.0,15.3,0.578,15.6,10.6
00-0037228,Jaylen Warren,RB,PIT,jakelotwin,1,0,0,8228,2026-09-22T22:24:22Z,27.9,4,,ACT,,2022,2.0,15.625,4.453125,11.171875,0.5318750000000001,10.8921875,-1.0,0.34,current,75% current / 25% prior,11.633333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,11.69,63.37,0.27,3.03,2.69,19.41,0.07,12.94,11.6,10.25,14.719999999999999,0.454,0.095,13.01,0.5,15.2,3.7,11.4,CIN,42.5,1,16.0,1.008,12.4,50% projection,1.0,1.0,0.94,High,,"15.2 exp opps (proj 15, recent 16) · RB1 · 45% of team carries · vs CIN (DvP 16, +1%) · High confidence",0.66,19.333,14.0,16.3,0.561,18.7,12.6
00-0041027,Jeremiyah Love,RB,ARI,NegativeSquash,1,0,0,13287,2026-09-22T22:24:22Z,21.3,0,,ACT,3.0,2026,2.0,13.5,3.5,10.0,0.41500000000000004,10.25,-3.0,-0.03,current,75% current / 25% prior,10.25,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,11.54,46.8,0.34,4.87,3.8,25.19,0.14,13.85,11.95,10.05,16.41,0.493,0.151,13.88,0.5,15.0,4.2,10.8,SF,47.5,0,14.0,1.022,12.3,50% projection,1.0,1.0,0.82,High,,"15.0 exp opps (proj 16, recent 14) · RB1 · 49% of team carries · vs SF (DvP 14, +2%) · High confidence",0.415,13.5,2.0,13.5,0.415,12.4,10.2
00-0040734,TreVeyon Henderson,RB,NE,MrMasculinity,0,0,0,12529,2026-09-22T22:24:22Z,23.9,1,,ACT,38.0,2025,1.0,15.264705882352942,0.6176470588235294,14.647058823529411,0.5647058823529412,13.232352941176469,0.0,0.0,current,75% current / 25% prior,13.033333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,12.22,56.88,0.47,2.57,2.06,13.12,0.06,12.21,11.17,10.14,14.790000000000001,0.457,0.085,12.24,0.75,14.9,2.1,12.8,JAX,45.5,0,22.0,0.962,12.0,75% projection,2.0,2.0,0.78,High,,"14.9 exp opps (proj 15, recent 15) · RB2 · 46% of team carries · vs JAX (DvP 22, -4%) · High confidence",0.823,20.333,11.0,16.7,0.598,30.6,11.1
00-0040784,Quinshon Judkins,RB,CLE,MrMasculinity,1,0,0,12512,2026-09-22T22:24:22Z,22.9,1,,ACT,36.0,2025,2.0,16.375,3.267857142857143,13.107142857142858,0.62125,9.332142857142859,3.0,0.02,current,75% current / 25% prior,8.966666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.08,59.97,0.43,2.25,1.96,11.35,0.05,11.91,10.93,9.95,18.33,0.594,0.084,11.97,0.5,17.4,2.8,14.6,CAR,42.5,1,1.0,1.12,11.7,50% projection,1.0,1.0,0.89,High,,"17.4 exp opps (proj 18, recent 16) · RB1 · 59% of team carries · vs CAR (DvP 1, +12%) · High confidence",0.577,23.333,13.0,19.8,0.569,19.1,10.1
00-0034844,Saquon Barkley,RB,PHI,ohsobenji,1,0,0,4866,2026-09-22T22:24:22Z,29.6,8,Questionable,ACT,2.0,2018,2.0,13.78125,2.28125,11.5,0.52203125,8.1296875,-11.0,-0.55,current,75% current / 25% prior,6.266666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,16.74,81.52,0.44,3.14,2.32,17.82,0.11,15.47,14.31,13.15,19.88,0.571,0.125,15.55,0.5,16.8,2.7,14.1,CHI,41.5,0,10.0,1.052,11.5,50% projection,1.0,1.0,0.49,Med,QUESTIONABLE,"16.8 exp opps (proj 20, recent 14) · RB1 · 57% of team carries · vs CHI (DvP 10, +5%) · Med confidence · QUESTIONABLE",0.87,24.0,17.0,20.4,0.779,21.1,12.8
00-0040719,Bhayshul Tuten,RB,JAX,MrMasculinity,1,0,0,12490,2026-09-22T22:24:22Z,24.6,1,,ACT,104.0,2025,2.0,13.241666666666667,1.3583333333333334,11.883333333333333,0.42783333333333334,10.476666666666667,-1.0,0.02,current,75% current / 25% prior,10.766666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,13.05,50.89,0.38,2.16,1.62,11.94,0.11,10.82,10.01,9.2,15.21,0.473,0.069,10.84,0.5,14.2,1.8,12.5,NE,45.5,1,25.0,0.94,10.2,50% projection,1.0,1.0,0.87,High,,"14.2 exp opps (proj 15, recent 13) · RB1 · 47% of team carries · vs NE (DvP 25, -6%) · High confidence",0.42,12.0,2.0,15.5,0.5,13.7,8.1
00-0035261,Tony Pollard,RB,TEN,MrMasculinity,0,0,0,5967,2026-09-22T22:24:22Z,29.4,7,,ACT,128.0,2019,2.0,13.161764705882353,1.7279411764705883,11.433823529411764,0.5574264705882352,7.194852941176471,6.0,0.03,current,75% current / 25% prior,7.133333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,11.56,62.48,0.3,2.04,1.66,10.23,0.03,10.9,10.06,9.23,13.600000000000001,0.484,0.067,10.91,0.5,13.4,1.9,11.5,NYG,39.5,0,7.0,1.075,9.7,50% projection,1.0,1.0,0.97,High,,"13.4 exp opps (proj 14, recent 13) · RB1 · 48% of team carries · vs NYG (DvP 7, +7%) · High confidence",0.897,20.667,19.0,16.2,0.615,15.9,9.2
00-0036973,Travis Etienne,RB,NO,njmoses,1,0,0,7543,2026-09-22T22:24:22Z,27.7,5,,ACT,25.0,2021,2.0,15.088235294117647,4.889705882352941,10.198529411764707,0.5740441176470588,11.946323529411764,-8.0,-0.05,current,75% current / 25% prior,8.9,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,12.89,47.95,0.19,2.69,2.19,14.99,0.2,10.77,9.67,8.58,15.58,0.48,0.084,10.82,0.5,15.3,3.8,11.5,LV,43.5,1,21.0,0.97,9.6,50% projection,1.0,1.0,0.97,High,,"15.3 exp opps (proj 16, recent 15) · RB1 · 48% of team carries · vs LV (DvP 21, -3%) · High confidence",0.677,22.667,19.0,17.9,0.597,21.3,15.7
00-0040236,Kyle Monangai,RB,CHI,tmag85,1,0,0,12534,2026-09-22T22:24:22Z,24.3,1,,ACT,233.0,2025,2.0,11.926470588235293,1.9411764705882353,9.985294117647058,0.3909558823529412,12.732352941176469,-0.0,-0.09,current,75% current / 25% prior,12.033333333333331,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,8.7,38.21,0.13,1.57,1.09,8.28,0.03,6.66,6.12,5.58,10.27,0.305,0.053,6.7,0.5,11.1,1.8,9.3,PHI,41.5,1,19.0,0.985,9.2,50% projection,2.0,2.0,0.69,Med,,"11.1 exp opps (proj 10, recent 12) · RB2 · 30% of team carries · vs PHI (DvP 19, -2%) · Med confidence",0.55,18.0,12.0,14.3,0.466,21.3,7.8
00-0039032,Tyjae Spears,RB,TEN,NegativeSquash,0,0,0,9508,2026-09-22T22:24:22Z,25.3,3,,ACT,81.0,2023,2.0,8.346153846153847,3.2115384615384617,5.134615384615385,0.4373076923076923,7.173076923076923,2.0,-0.14,current,75% current / 25% prior,7.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,6.11,29.3,0.22,2.63,2.36,14.55,0.04,8.24,7.06,5.88,8.74,0.256,0.086,8.3,0.5,8.5,2.9,5.6,NYG,39.5,0,7.0,1.075,8.6,50% projection,2.0,2.0,0.76,High,,"8.5 exp opps (proj 9, recent 8) · RB2 · 26% of team carries · vs NYG (DvP 7, +7%) · High confidence",0.513,12.0,13.0,9.6,0.478,14.2,8.4
00-0039738,Blake Corum,RB,LA,tmag85,0,0,0,11586,2026-09-22T22:24:22Z,25.8,2,,ACT,83.0,2024,2.0,10.963235294117647,0.5808823529411764,10.382352941176471,0.32779411764705885,7.647058823529411,3.0,0.22,current,75% current / 25% prior,7.833333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,10.54,47.76,0.29,1.02,0.71,3.95,0.03,7.78,7.42,7.07,11.559999999999999,0.383,0.031,7.8,0.5,11.3,0.8,10.5,DEN,45.5,0,5.0,1.09,8.5,50% projection,2.0,2.0,0.76,High,,"11.3 exp opps (proj 12, recent 11) · RB2 · 38% of team carries · vs DEN (DvP 5, +9%) · High confidence",0.367,13.333,2.0,12.0,0.455,13.3,5.4
