gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0037252,Greg Dulcich,TE,MIA,sylviaquack,0,0,0,8172,2026-09-22T22:24:21Z,26.5,4,,ACT,80.0,2022,2.0,2.8194444444444446,2.7916666666666665,0.027777777777777776,0.6269444444444444,4.5569444444444445,1.0,-0.16,current,75% current / 25% prior,4.533333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,3.09,2.35,26.61,0.11,5.66,4.49,3.31,3.09,,0.134,5.67,0.5,3.0,2.9,0.0,KC,46.5,1,9.0,1.06,5.4,50% projection,1.0,1.0,0.91,High,,"3.0 exp opps (proj 3, recent 3) · TE1 · 13% of team targets · vs KC (DvP 9, +6%) · High confidence",0.633,4.667,6.0,3.3,0.593,9.9,5.6
00-0033885,David Njoku,TE,LAC,tmwrigh,0,0,0,4033,2026-09-22T22:24:21Z,30.2,9,Out,ACT,29.0,2017,2.0,4.090909090909091,4.090909090909091,0.0,0.4294318181818182,6.723863636363636,-2.0,-0.39,current,75% current / 25% prior,6.6000000000000005,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.0,2.0,0.0,BUF,50.5,0,14.0,1.022,,50% projection,3.0,3.0,0.0,Low,OUT,"2.0 exp opps (proj 0, recent 4) · TE3 · vs BUF (DvP 14, +2%) · Low confidence · OUT",0.853,6.667,11.0,4.7,0.695,13.1,7.1
00-0037809,Chig Okonkwo,TE,WAS,sdw0605,0,0,0,8210,2026-09-22T22:24:21Z,27.0,4,Out,ACT,143.0,2022,1.0,3.4117647058823533,3.4117647058823533,0.0,0.579264705882353,4.523529411764706,0.0,0.0,current,75% current / 25% prior,6.766666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,3.46,2.32,19.78,0.1,4.91,3.75,2.59,3.46,,0.123,4.9,0.75,3.4,3.4,0.0,SEA,40.5,1,8.0,1.068,,75% projection,1.0,1.0,0.0,Low,OUT,"3.4 exp opps (proj 3, recent 3) · TE1 · 12% of team targets · vs SEA (DvP 8, +7%) · Low confidence · OUT",0.767,7.0,18.0,4.6,0.633,12.5,7.2
00-0039338,Brock Bowers,TE,LV,MrMasculinity,0,0,0,11604,2026-09-22T22:24:21Z,23.8,2,Out,ACT,13.0,2024,0.0,7.333333333333333,7.166666666666667,0.16666666666666666,0.8591666666666667,14.683333333333332,-0.174825,0.032063,prior,prior season only,12.566666666666668,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.23,0.74,0.01,7.09,5.69,51.97,0.41,13.45,10.61,7.77,7.32,0.01,0.233,13.48,1.0,7.3,7.1,0.2,NO,43.5,0,17.0,1.0,,projection only,1.0,1.0,0.0,Low,OUT,"7.3 exp opps (proj 7, recent 7) · TE1 · 23% of team targets · vs NO (DvP 17, +0%) · Low confidence · OUT",0.98,10.0,12.0,7.3,0.859,21.6,12.8
00-0038543,Jaxon Smith-Njigba,WR,SEA,tmwrigh,1,0,0,9488,2026-09-22T22:24:21Z,24.6,3,,ACT,20.0,2023,2.0,10.75,10.647058823529411,0.10294117647058823,0.7822794117647058,31.055147058823533,-0.0,-0.23,current,75% current / 25% prior,27.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.46,2.32,0.01,9.53,6.86,106.23,0.66,21.76,18.33,14.9,9.99,0.017,0.326,21.74,0.5,10.4,10.1,0.3,WAS,40.5,0,6.0,1.082,26.7,50% projection,1.0,1.0,0.93,High,,"10.4 exp opps (proj 10, recent 11) · WR1 · 33% of team targets · vs WAS (DvP 6, +8%) · High confidence",0.923,12.333,19.0,10.1,0.775,31.6,20.6
00-0036963,Amon-Ra St. Brown,WR,DET,mtgundlach,1,0,0,7547,2026-09-22T22:24:21Z,26.9,5,,ACT,112.0,2021,2.0,12.698529411764707,12.654411764705882,0.04411764705882353,0.9068382352941178,28.727205882352944,-1.0,0.05,current,75% current / 25% prior,29.599999999999998,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.28,1.58,0.01,9.59,6.66,83.64,0.65,19.15,15.82,12.49,9.87,0.011,0.302,19.14,0.5,11.3,11.1,0.2,NYJ,47.5,1,23.0,0.955,23.3,50% projection,1.0,1.0,0.78,High,,"11.3 exp opps (proj 10, recent 13) · WR1 · 30% of team targets · vs NYJ (DvP 23, -5%) · High confidence",0.947,14.0,18.0,11.2,0.904,36.0,18.7
00-0037239,Chris Olave,WR,NO,mottwright,1,0,0,8144,2026-09-22T22:24:21Z,26.2,4,,ACT,11.0,2022,2.0,11.078125,11.0625,0.015625,0.84828125,23.237499999999997,-3.0,-0.02,current,75% current / 25% prior,25.566666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.05,0.19,0.0,8.92,5.77,80.37,0.61,17.5,14.61,11.73,8.97,0.002,0.28,17.49,0.5,10.0,10.0,0.0,LV,43.5,1,28.0,0.918,19.8,50% projection,1.0,1.0,0.81,High,,"10.0 exp opps (proj 9, recent 11) · WR1 · 28% of team targets · vs LV (DvP 28, -8%) · High confidence",0.9,13.333,18.0,10.0,0.844,27.2,15.8
00-0038124,Christian Watson,WR,GB,kelush,1,0,0,8167,2026-09-22T22:24:21Z,27.4,4,,ACT,34.0,2022,2.0,8.525,8.5,0.025,0.7917500000000001,20.86,3.0,0.14,current,75% current / 25% prior,23.03333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.25,1.36,0.01,7.25,3.94,69.55,0.72,15.42,13.46,11.49,7.5,0.009,0.237,15.41,0.5,8.0,7.9,0.1,ATL,43.5,1,16.0,1.008,19.4,50% projection,1.0,1.0,0.88,High,,"8.0 exp opps (proj 8, recent 9) · WR1 · 24% of team targets · vs ATL (DvP 16, +1%) · High confidence",0.78,8.333,12.0,6.2,0.702,24.6,13.3
00-0039491,Jalen Coker,WR,CAR,kelush,0,0,0,11646,2026-09-22T22:24:21Z,24.9,2,,ACT,,2024,2.0,7.7272727272727275,7.7272727272727275,0.0,0.7734090909090909,20.204545454545453,-0.0,-0.08,current,75% current / 25% prior,21.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.08,0.37,0.0,6.94,5.0,62.13,0.44,13.94,11.43,8.93,7.0200000000000005,0.003,0.237,13.89,0.5,7.4,7.3,0.0,CLE,42.5,0,10.0,1.052,18.7,50% projection,2.0,2.0,0.73,High,,"7.4 exp opps (proj 7, recent 8) · WR2 · 24% of team targets · vs CLE (DvP 10, +5%) · High confidence",0.84,8.333,12.0,4.9,0.738,17.3,7.7
00-0036358,CeeDee Lamb,WR,DAL,mottwright,1,0,0,6786,2026-09-22T22:24:21Z,27.5,6,,ACT,17.0,2020,2.0,9.01923076923077,8.625,0.3942307692307692,0.7794230769230769,22.87596153846154,-0.0,-0.06,current,75% current / 25% prior,17.366666666666664,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.4,2.01,0.01,9.12,6.1,85.23,0.37,17.15,14.1,11.05,9.52,0.016,0.261,17.1,0.5,9.3,8.9,0.4,BAL,52.5,1,15.0,1.015,17.5,50% projection,1.0,1.0,0.95,High,,"9.3 exp opps (proj 10, recent 9) · WR1 · 26% of team targets · vs BAL (DvP 15, +1%) · High confidence",0.873,10.667,15.0,9.1,0.778,23.3,17.1
